"siteID","year","impervious_2018","treedensity_2018","agri_2018","open_2018","tempspring_2020","tempspringvar_2020","precspring_2020","shannon_2018","d_impervious","d_treedensity","d_agri","d_open","d_tempsrping","tempsrping","d_tempsrpingvar","d_precspring","precspring","d_shannon","shannon","milieu","milieu_old","drymatter","protectedarea_perc","protectedarea_type","eulandsystem_cat","eulandsystem_farmland_low","eulandsystem_farmland_medium","eulandsystem_farmland_high","eulandsystem_forest_lowmedium","eulandsystem_forest_high","PLS","milieu_cat_old","milieu_cat"
"Site_138",2005,0.519825617413478,34.4266842529262,0.305529034189266,0.305529034189266,NA,NA,NA,0.866037545295019,0.0138632926880968,-0.393576640910921,0.000405039836944109,0.000405039836944109,NA,NA,NA,NA,NA,0.00032103104304099,0.85993795547724,"frac_3",42,1454.72409889867,0.256354063591349,2,"medium_intensity",0.00857824798698494,0,0.991421752013015,1,0,25,"forest and shrub","forest and shrub"
"Site_138",2006,0.519825617413478,34.4266842529262,0.305529034189266,0.305529034189266,NA,NA,NA,0.866037545295019,0.0138632926880968,-0.393576640910921,0.000405039836944109,0.000405039836944109,NA,NA,NA,NA,NA,0.00032103104304099,0.85993795547724,"frac_3",42,1454.72409889867,0.256354063591349,2,"medium_intensity",0.00857824798698494,0,0.991421752013015,1,0,25,"forest and shrub","forest and shrub"
"Site_138",2007,0.519825617413478,34.4266842529262,0.305529034189266,0.305529034189266,NA,NA,NA,0.866037545295019,0.0138632926880968,-0.393576640910921,0.000405039836944109,0.000405039836944109,NA,NA,NA,NA,NA,0.00032103104304099,0.85993795547724,"frac_3",42,1454.72409889867,0.256354063591349,2,"medium_intensity",0.00857824798698494,0,0.991421752013015,1,0,25,"forest and shrub","forest and shrub"
"Site_138",2008,0.519825617413478,34.4266842529262,0.305529034189266,0.305529034189266,NA,NA,NA,0.866037545295019,0.0138632926880968,-0.393576640910921,0.000405039836944109,0.000405039836944109,NA,NA,NA,NA,NA,0.00032103104304099,0.85993795547724,"frac_3",42,1454.72409889867,0.256354063591349,2,"medium_intensity",0.00857824798698494,0,0.991421752013015,1,0,25,"forest and shrub","forest and shrub"
"Site_138",2009,0.519825617413478,34.4266842529262,0.305529034189266,0.305529034189266,NA,NA,NA,0.866037545295019,0.0138632926880968,-0.393576640910921,0.000405039836944109,0.000405039836944109,NA,NA,NA,NA,NA,0.00032103104304099,0.85993795547724,"frac_3",42,1454.72409889867,0.256354063591349,2,"medium_intensity",0.00857824798698494,0,0.991421752013015,1,0,25,"forest and shrub","forest and shrub"
"Site_138",2010,0.519825617413478,34.4266842529262,0.305529034189266,0.305529034189266,NA,NA,NA,0.866037545295019,0.0138632926880968,-0.393576640910921,0.000405039836944109,0.000405039836944109,NA,NA,NA,NA,NA,0.00032103104304099,0.85993795547724,"frac_3",42,1454.72409889867,0.256354063591349,2,"medium_intensity",0.00857824798698494,0,0.991421752013015,1,0,25,"forest and shrub","forest and shrub"
"Site_138",2011,0.519825617413478,34.4266842529262,0.305529034189266,0.305529034189266,NA,NA,NA,0.866037545295019,0.0138632926880968,-0.393576640910921,0.000405039836944109,0.000405039836944109,NA,NA,NA,NA,NA,0.00032103104304099,0.85993795547724,"frac_3",42,1454.72409889867,0.256354063591349,2,"medium_intensity",0.00857824798698494,0,0.991421752013015,1,0,25,"forest and shrub","forest and shrub"
"Site_138",2012,0.519825617413478,34.4266842529262,0.305529034189266,0.305529034189266,NA,NA,NA,0.866037545295019,0.0138632926880968,-0.393576640910921,0.000405039836944109,0.000405039836944109,NA,NA,NA,NA,NA,0.00032103104304099,0.85993795547724,"frac_3",42,1454.72409889867,0.256354063591349,2,"medium_intensity",0.00857824798698494,0,0.991421752013015,1,0,25,"forest and shrub","forest and shrub"
"Site_138",2013,0.519825617413478,34.4266842529262,0.305529034189266,0.305529034189266,NA,NA,NA,0.866037545295019,0.0138632926880968,-0.393576640910921,0.000405039836944109,0.000405039836944109,NA,NA,NA,NA,NA,0.00032103104304099,0.85993795547724,"frac_3",42,1454.72409889867,0.256354063591349,2,"medium_intensity",0.00857824798698494,0,0.991421752013015,1,0,25,"forest and shrub","forest and shrub"
"Site_138",2014,0.519825617413478,34.4266842529262,0.305529034189266,0.305529034189266,NA,NA,NA,0.866037545295019,0.0138632926880968,-0.393576640910921,0.000405039836944109,0.000405039836944109,NA,NA,NA,NA,NA,0.00032103104304099,0.85993795547724,"frac_3",42,1454.72409889867,0.256354063591349,2,"medium_intensity",0.00857824798698494,0,0.991421752013015,1,0,25,"forest and shrub","forest and shrub"
"Site_138",2015,0.519825617413478,34.4266842529262,0.305529034189266,0.305529034189266,NA,NA,NA,0.866037545295019,0.0138632926880968,-0.393576640910921,0.000405039836944109,0.000405039836944109,NA,NA,NA,NA,NA,0.00032103104304099,0.85993795547724,"frac_3",42,1454.72409889867,0.256354063591349,2,"medium_intensity",0.00857824798698494,0,0.991421752013015,1,0,25,"forest and shrub","forest and shrub"
"Site_138",2016,0.519825617413478,34.4266842529262,0.305529034189266,0.305529034189266,NA,NA,NA,0.866037545295019,0.0138632926880968,-0.393576640910921,0.000405039836944109,0.000405039836944109,NA,NA,NA,NA,NA,0.00032103104304099,0.85993795547724,"frac_3",42,1454.72409889867,0.256354063591349,2,"medium_intensity",0.00857824798698494,0,0.991421752013015,1,0,25,"forest and shrub","forest and shrub"
"Site_138",2017,0.519825617413478,34.4266842529262,0.305529034189266,0.305529034189266,NA,NA,NA,0.866037545295019,0.0138632926880968,-0.393576640910921,0.000405039836944109,0.000405039836944109,NA,NA,NA,NA,NA,0.00032103104304099,0.85993795547724,"frac_3",42,1454.72409889867,0.256354063591349,2,"medium_intensity",0.00857824798698494,0,0.991421752013015,1,0,25,"forest and shrub","forest and shrub"
"Site_138",2018,0.519825617413478,34.4266842529262,0.305529034189266,0.305529034189266,NA,NA,NA,0.866037545295019,0.0138632926880968,-0.393576640910921,0.000405039836944109,0.000405039836944109,NA,NA,NA,NA,NA,0.00032103104304099,0.85993795547724,"frac_3",42,1454.72409889867,0.256354063591349,2,"medium_intensity",0.00857824798698494,0,0.991421752013015,1,0,25,"forest and shrub","forest and shrub"
"Site_138",2019,0.519825617413478,34.4266842529262,0.305529034189266,0.305529034189266,NA,NA,NA,0.866037545295019,0.0138632926880968,-0.393576640910921,0.000405039836944109,0.000405039836944109,NA,NA,NA,NA,NA,0.00032103104304099,0.85993795547724,"frac_3",42,1454.72409889867,0.256354063591349,2,"medium_intensity",0.00857824798698494,0,0.991421752013015,1,0,25,"forest and shrub","forest and shrub"
"Site_138",2020,0.519825617413478,34.4266842529262,0.305529034189266,0.305529034189266,NA,NA,NA,0.866037545295019,0.0138632926880968,-0.393576640910921,0.000405039836944109,0.000405039836944109,NA,NA,NA,NA,NA,0.00032103104304099,0.85993795547724,"frac_3",42,1454.72409889867,0.256354063591349,2,"medium_intensity",0.00857824798698494,0,0.991421752013015,1,0,25,"forest and shrub","forest and shrub"
"Site_138",2021,0.519825617413478,34.4266842529262,0.305529034189266,0.305529034189266,NA,NA,NA,0.866037545295019,0.0138632926880968,-0.393576640910921,0.000405039836944109,0.000405039836944109,NA,NA,NA,NA,NA,0.00032103104304099,0.85993795547724,"frac_3",42,1454.72409889867,0.256354063591349,2,"medium_intensity",0.00857824798698494,0,0.991421752013015,1,0,25,"forest and shrub","forest and shrub"
"Site_139",2000,7.23110932266302,26.2927598731343,0.246552637541187,0.246552637541187,8.22223618139806,54.9239767541439,0.944389646280077,0.489629588768324,0.139716440789181,-0.621358202839423,-0.00174506851058427,-0.00174506851058427,0.0602034006876242,6.95796476695796,0.541691078002203,-0.0119592439013036,1.19553376820745,-0.00391974303044092,0.564104706346701,"frac_3",22,1734.99758980289,0.00417740222495926,2,"medium_intensity",0,1,0,1,0,2,"urban","forest and shrub"
"Site_139",2001,7.23110932266302,26.2927598731343,0.246552637541187,0.246552637541187,8.22223618139806,54.9239767541439,0.944389646280077,0.489629588768324,0.139716440789181,-0.621358202839423,-0.00174506851058427,-0.00174506851058427,0.0602034006876242,6.95796476695796,0.541691078002203,-0.0119592439013036,1.19553376820745,-0.00391974303044092,0.564104706346701,"frac_3",22,1734.99758980289,0.00417740222495926,2,"medium_intensity",0,1,0,1,0,2,"urban","forest and shrub"
"Site_139",2002,7.23110932266302,26.2927598731343,0.246552637541187,0.246552637541187,8.22223618139806,54.9239767541439,0.944389646280077,0.489629588768324,0.139716440789181,-0.621358202839423,-0.00174506851058427,-0.00174506851058427,0.0602034006876242,6.95796476695796,0.541691078002203,-0.0119592439013036,1.19553376820745,-0.00391974303044092,0.564104706346701,"frac_3",22,1734.99758980289,0.00417740222495926,2,"medium_intensity",0,1,0,1,0,2,"urban","forest and shrub"
"Site_139",2003,7.23110932266302,26.2927598731343,0.246552637541187,0.246552637541187,8.22223618139806,54.9239767541439,0.944389646280077,0.489629588768324,0.139716440789181,-0.621358202839423,-0.00174506851058427,-0.00174506851058427,0.0602034006876242,6.95796476695796,0.541691078002203,-0.0119592439013036,1.19553376820745,-0.00391974303044092,0.564104706346701,"frac_3",22,1734.99758980289,0.00417740222495926,2,"medium_intensity",0,1,0,1,0,2,"urban","forest and shrub"
"Site_139",2004,7.23110932266302,26.2927598731343,0.246552637541187,0.246552637541187,8.22223618139806,54.9239767541439,0.944389646280077,0.489629588768324,0.139716440789181,-0.621358202839423,-0.00174506851058427,-0.00174506851058427,0.0602034006876242,6.95796476695796,0.541691078002203,-0.0119592439013036,1.19553376820745,-0.00391974303044092,0.564104706346701,"frac_3",22,1734.99758980289,0.00417740222495926,2,"medium_intensity",0,1,0,1,0,2,"urban","forest and shrub"
"Site_139",2005,7.23110932266302,26.2927598731343,0.246552637541187,0.246552637541187,8.22223618139806,54.9239767541439,0.944389646280077,0.489629588768324,0.139716440789181,-0.621358202839423,-0.00174506851058427,-0.00174506851058427,0.0602034006876242,6.95796476695796,0.541691078002203,-0.0119592439013036,1.19553376820745,-0.00391974303044092,0.564104706346701,"frac_3",22,1734.99758980289,0.00417740222495926,2,"medium_intensity",0,1,0,1,0,2,"urban","forest and shrub"
"Site_139",2006,7.23110932266302,26.2927598731343,0.246552637541187,0.246552637541187,8.22223618139806,54.9239767541439,0.944389646280077,0.489629588768324,0.139716440789181,-0.621358202839423,-0.00174506851058427,-0.00174506851058427,0.0602034006876242,6.95796476695796,0.541691078002203,-0.0119592439013036,1.19553376820745,-0.00391974303044092,0.564104706346701,"frac_3",22,1734.99758980289,0.00417740222495926,2,"medium_intensity",0,1,0,1,0,2,"urban","forest and shrub"
"Site_139",2007,7.23110932266302,26.2927598731343,0.246552637541187,0.246552637541187,8.22223618139806,54.9239767541439,0.944389646280077,0.489629588768324,0.139716440789181,-0.621358202839423,-0.00174506851058427,-0.00174506851058427,0.0602034006876242,6.95796476695796,0.541691078002203,-0.0119592439013036,1.19553376820745,-0.00391974303044092,0.564104706346701,"frac_3",22,1734.99758980289,0.00417740222495926,2,"medium_intensity",0,1,0,1,0,2,"urban","forest and shrub"
"Site_139",2008,7.23110932266302,26.2927598731343,0.246552637541187,0.246552637541187,8.22223618139806,54.9239767541439,0.944389646280077,0.489629588768324,0.139716440789181,-0.621358202839423,-0.00174506851058427,-0.00174506851058427,0.0602034006876242,6.95796476695796,0.541691078002203,-0.0119592439013036,1.19553376820745,-0.00391974303044092,0.564104706346701,"frac_3",22,1734.99758980289,0.00417740222495926,2,"medium_intensity",0,1,0,1,0,2,"urban","forest and shrub"
"Site_139",2009,7.23110932266302,26.2927598731343,0.246552637541187,0.246552637541187,8.22223618139806,54.9239767541439,0.944389646280077,0.489629588768324,0.139716440789181,-0.621358202839423,-0.00174506851058427,-0.00174506851058427,0.0602034006876242,6.95796476695796,0.541691078002203,-0.0119592439013036,1.19553376820745,-0.00391974303044092,0.564104706346701,"frac_3",22,1734.99758980289,0.00417740222495926,2,"medium_intensity",0,1,0,1,0,2,"urban","forest and shrub"
"Site_139",2010,7.23110932266302,26.2927598731343,0.246552637541187,0.246552637541187,8.22223618139806,54.9239767541439,0.944389646280077,0.489629588768324,0.139716440789181,-0.621358202839423,-0.00174506851058427,-0.00174506851058427,0.0602034006876242,6.95796476695796,0.541691078002203,-0.0119592439013036,1.19553376820745,-0.00391974303044092,0.564104706346701,"frac_3",22,1734.99758980289,0.00417740222495926,2,"medium_intensity",0,1,0,1,0,2,"urban","forest and shrub"
"Site_139",2011,7.23110932266302,26.2927598731343,0.246552637541187,0.246552637541187,8.22223618139806,54.9239767541439,0.944389646280077,0.489629588768324,0.139716440789181,-0.621358202839423,-0.00174506851058427,-0.00174506851058427,0.0602034006876242,6.95796476695796,0.541691078002203,-0.0119592439013036,1.19553376820745,-0.00391974303044092,0.564104706346701,"frac_3",22,1734.99758980289,0.00417740222495926,2,"medium_intensity",0,1,0,1,0,2,"urban","forest and shrub"
"Site_139",2012,7.23110932266302,26.2927598731343,0.246552637541187,0.246552637541187,8.22223618139806,54.9239767541439,0.944389646280077,0.489629588768324,0.139716440789181,-0.621358202839423,-0.00174506851058427,-0.00174506851058427,0.0602034006876242,6.95796476695796,0.541691078002203,-0.0119592439013036,1.19553376820745,-0.00391974303044092,0.564104706346701,"frac_3",22,1734.99758980289,0.00417740222495926,2,"medium_intensity",0,1,0,1,0,2,"urban","forest and shrub"
"Site_139",2013,7.23110932266302,26.2927598731343,0.246552637541187,0.246552637541187,8.22223618139806,54.9239767541439,0.944389646280077,0.489629588768324,0.139716440789181,-0.621358202839423,-0.00174506851058427,-0.00174506851058427,0.0602034006876242,6.95796476695796,0.541691078002203,-0.0119592439013036,1.19553376820745,-0.00391974303044092,0.564104706346701,"frac_3",22,1734.99758980289,0.00417740222495926,2,"medium_intensity",0,1,0,1,0,2,"urban","forest and shrub"
"Site_139",2015,7.23110932266302,26.2927598731343,0.246552637541187,0.246552637541187,8.22223618139806,54.9239767541439,0.944389646280077,0.489629588768324,0.139716440789181,-0.621358202839423,-0.00174506851058427,-0.00174506851058427,0.0602034006876242,6.95796476695796,0.541691078002203,-0.0119592439013036,1.19553376820745,-0.00391974303044092,0.564104706346701,"frac_3",22,1734.99758980289,0.00417740222495926,2,"medium_intensity",0,1,0,1,0,2,"urban","forest and shrub"
"Site_139",2016,7.23110932266302,26.2927598731343,0.246552637541187,0.246552637541187,8.22223618139806,54.9239767541439,0.944389646280077,0.489629588768324,0.139716440789181,-0.621358202839423,-0.00174506851058427,-0.00174506851058427,0.0602034006876242,6.95796476695796,0.541691078002203,-0.0119592439013036,1.19553376820745,-0.00391974303044092,0.564104706346701,"frac_3",22,1734.99758980289,0.00417740222495926,2,"medium_intensity",0,1,0,1,0,2,"urban","forest and shrub"
"Site_139",2017,7.23110932266302,26.2927598731343,0.246552637541187,0.246552637541187,8.22223618139806,54.9239767541439,0.944389646280077,0.489629588768324,0.139716440789181,-0.621358202839423,-0.00174506851058427,-0.00174506851058427,0.0602034006876242,6.95796476695796,0.541691078002203,-0.0119592439013036,1.19553376820745,-0.00391974303044092,0.564104706346701,"frac_3",22,1734.99758980289,0.00417740222495926,2,"medium_intensity",0,1,0,1,0,2,"urban","forest and shrub"
"Site_139",2018,7.23110932266302,26.2927598731343,0.246552637541187,0.246552637541187,8.22223618139806,54.9239767541439,0.944389646280077,0.489629588768324,0.139716440789181,-0.621358202839423,-0.00174506851058427,-0.00174506851058427,0.0602034006876242,6.95796476695796,0.541691078002203,-0.0119592439013036,1.19553376820745,-0.00391974303044092,0.564104706346701,"frac_3",22,1734.99758980289,0.00417740222495926,2,"medium_intensity",0,1,0,1,0,2,"urban","forest and shrub"
"Site_140",2000,0.0980401979832708,50.7034594359422,0.0494006285157034,0.0494006285157034,7.21046287457326,70.3828559118655,1.38268749679479,0.728901148048895,-0.00279484053711992,1.25406462236464,0,0,0.0349013357477992,6.47753482386948,0.174655632346019,0.00222045772811095,1.33605788450446,0.00063684120857901,0.716801165085894,"frac_3",43,3349.03632592585,0,0,"high_intensity",0,0,0,0,1,25,"forest and shrub","forest and shrub"
"Site_140",2001,0.0980401979832708,50.7034594359422,0.0494006285157034,0.0494006285157034,7.21046287457326,70.3828559118655,1.38268749679479,0.728901148048895,-0.00279484053711992,1.25406462236464,0,0,0.0349013357477992,6.47753482386948,0.174655632346019,0.00222045772811095,1.33605788450446,0.00063684120857901,0.716801165085894,"frac_3",43,3349.03632592585,0,0,"high_intensity",0,0,0,0,1,25,"forest and shrub","forest and shrub"
"Site_140",2002,0.0980401979832708,50.7034594359422,0.0494006285157034,0.0494006285157034,7.21046287457326,70.3828559118655,1.38268749679479,0.728901148048895,-0.00279484053711992,1.25406462236464,0,0,0.0349013357477992,6.47753482386948,0.174655632346019,0.00222045772811095,1.33605788450446,0.00063684120857901,0.716801165085894,"frac_3",43,3349.03632592585,0,0,"high_intensity",0,0,0,0,1,25,"forest and shrub","forest and shrub"
"Site_140",2003,0.0980401979832708,50.7034594359422,0.0494006285157034,0.0494006285157034,7.21046287457326,70.3828559118655,1.38268749679479,0.728901148048895,-0.00279484053711992,1.25406462236464,0,0,0.0349013357477992,6.47753482386948,0.174655632346019,0.00222045772811095,1.33605788450446,0.00063684120857901,0.716801165085894,"frac_3",43,3349.03632592585,0,0,"high_intensity",0,0,0,0,1,25,"forest and shrub","forest and shrub"
"Site_140",2004,0.0980401979832708,50.7034594359422,0.0494006285157034,0.0494006285157034,7.21046287457326,70.3828559118655,1.38268749679479,0.728901148048895,-0.00279484053711992,1.25406462236464,0,0,0.0349013357477992,6.47753482386948,0.174655632346019,0.00222045772811095,1.33605788450446,0.00063684120857901,0.716801165085894,"frac_3",43,3349.03632592585,0,0,"high_intensity",0,0,0,0,1,25,"forest and shrub","forest and shrub"
"Site_140",2005,0.0980401979832708,50.7034594359422,0.0494006285157034,0.0494006285157034,7.21046287457326,70.3828559118655,1.38268749679479,0.728901148048895,-0.00279484053711992,1.25406462236464,0,0,0.0349013357477992,6.47753482386948,0.174655632346019,0.00222045772811095,1.33605788450446,0.00063684120857901,0.716801165085894,"frac_3",43,3349.03632592585,0,0,"high_intensity",0,0,0,0,1,25,"forest and shrub","forest and shrub"
"Site_140",2006,0.0980401979832708,50.7034594359422,0.0494006285157034,0.0494006285157034,7.21046287457326,70.3828559118655,1.38268749679479,0.728901148048895,-0.00279484053711992,1.25406462236464,0,0,0.0349013357477992,6.47753482386948,0.174655632346019,0.00222045772811095,1.33605788450446,0.00063684120857901,0.716801165085894,"frac_3",43,3349.03632592585,0,0,"high_intensity",0,0,0,0,1,25,"forest and shrub","forest and shrub"
"Site_140",2007,0.0980401979832708,50.7034594359422,0.0494006285157034,0.0494006285157034,7.21046287457326,70.3828559118655,1.38268749679479,0.728901148048895,-0.00279484053711992,1.25406462236464,0,0,0.0349013357477992,6.47753482386948,0.174655632346019,0.00222045772811095,1.33605788450446,0.00063684120857901,0.716801165085894,"frac_3",43,3349.03632592585,0,0,"high_intensity",0,0,0,0,1,25,"forest and shrub","forest and shrub"
"Site_140",2008,0.0980401979832708,50.7034594359422,0.0494006285157034,0.0494006285157034,7.21046287457326,70.3828559118655,1.38268749679479,0.728901148048895,-0.00279484053711992,1.25406462236464,0,0,0.0349013357477992,6.47753482386948,0.174655632346019,0.00222045772811095,1.33605788450446,0.00063684120857901,0.716801165085894,"frac_3",43,3349.03632592585,0,0,"high_intensity",0,0,0,0,1,25,"forest and shrub","forest and shrub"
"Site_140",2009,0.0980401979832708,50.7034594359422,0.0494006285157034,0.0494006285157034,7.21046287457326,70.3828559118655,1.38268749679479,0.728901148048895,-0.00279484053711992,1.25406462236464,0,0,0.0349013357477992,6.47753482386948,0.174655632346019,0.00222045772811095,1.33605788450446,0.00063684120857901,0.716801165085894,"frac_3",43,3349.03632592585,0,0,"high_intensity",0,0,0,0,1,25,"forest and shrub","forest and shrub"
"Site_140",2010,0.0980401979832708,50.7034594359422,0.0494006285157034,0.0494006285157034,7.21046287457326,70.3828559118655,1.38268749679479,0.728901148048895,-0.00279484053711992,1.25406462236464,0,0,0.0349013357477992,6.47753482386948,0.174655632346019,0.00222045772811095,1.33605788450446,0.00063684120857901,0.716801165085894,"frac_3",43,3349.03632592585,0,0,"high_intensity",0,0,0,0,1,25,"forest and shrub","forest and shrub"
"Site_140",2011,0.0980401979832708,50.7034594359422,0.0494006285157034,0.0494006285157034,7.21046287457326,70.3828559118655,1.38268749679479,0.728901148048895,-0.00279484053711992,1.25406462236464,0,0,0.0349013357477992,6.47753482386948,0.174655632346019,0.00222045772811095,1.33605788450446,0.00063684120857901,0.716801165085894,"frac_3",43,3349.03632592585,0,0,"high_intensity",0,0,0,0,1,25,"forest and shrub","forest and shrub"
"Site_140",2012,0.0980401979832708,50.7034594359422,0.0494006285157034,0.0494006285157034,7.21046287457326,70.3828559118655,1.38268749679479,0.728901148048895,-0.00279484053711992,1.25406462236464,0,0,0.0349013357477992,6.47753482386948,0.174655632346019,0.00222045772811095,1.33605788450446,0.00063684120857901,0.716801165085894,"frac_3",43,3349.03632592585,0,0,"high_intensity",0,0,0,0,1,25,"forest and shrub","forest and shrub"
"Site_140",2013,0.0980401979832708,50.7034594359422,0.0494006285157034,0.0494006285157034,7.21046287457326,70.3828559118655,1.38268749679479,0.728901148048895,-0.00279484053711992,1.25406462236464,0,0,0.0349013357477992,6.47753482386948,0.174655632346019,0.00222045772811095,1.33605788450446,0.00063684120857901,0.716801165085894,"frac_3",43,3349.03632592585,0,0,"high_intensity",0,0,0,0,1,25,"forest and shrub","forest and shrub"
"Site_140",2014,0.0980401979832708,50.7034594359422,0.0494006285157034,0.0494006285157034,7.21046287457326,70.3828559118655,1.38268749679479,0.728901148048895,-0.00279484053711992,1.25406462236464,0,0,0.0349013357477992,6.47753482386948,0.174655632346019,0.00222045772811095,1.33605788450446,0.00063684120857901,0.716801165085894,"frac_3",43,3349.03632592585,0,0,"high_intensity",0,0,0,0,1,25,"forest and shrub","forest and shrub"
"Site_140",2015,0.0980401979832708,50.7034594359422,0.0494006285157034,0.0494006285157034,7.21046287457326,70.3828559118655,1.38268749679479,0.728901148048895,-0.00279484053711992,1.25406462236464,0,0,0.0349013357477992,6.47753482386948,0.174655632346019,0.00222045772811095,1.33605788450446,0.00063684120857901,0.716801165085894,"frac_3",43,3349.03632592585,0,0,"high_intensity",0,0,0,0,1,25,"forest and shrub","forest and shrub"
"Site_140",2016,0.0980401979832708,50.7034594359422,0.0494006285157034,0.0494006285157034,7.21046287457326,70.3828559118655,1.38268749679479,0.728901148048895,-0.00279484053711992,1.25406462236464,0,0,0.0349013357477992,6.47753482386948,0.174655632346019,0.00222045772811095,1.33605788450446,0.00063684120857901,0.716801165085894,"frac_3",43,3349.03632592585,0,0,"high_intensity",0,0,0,0,1,25,"forest and shrub","forest and shrub"
"Site_141",2001,2.32735573289688,40.1439590583308,0.102973292370777,0.102973292370777,2.73649692180443,69.3516886963771,1.31621615190374,0.55244751491032,0.0539096787681774,0.295939165986267,0.00018231940082264,0.00018231940082264,0.0704105212198136,1.25787597618834,-0.5872640623167,0.000484552581826024,1.30604054768539,-7.44990970681428e-05,0.553862997754615,"frac_3",41,0,0,0,"low_intensity",0,0,0,1,0,25,"forest and shrub","forest and shrub"
"Site_141",2002,2.32735573289688,40.1439590583308,0.102973292370777,0.102973292370777,2.73649692180443,69.3516886963771,1.31621615190374,0.55244751491032,0.0539096787681774,0.295939165986267,0.00018231940082264,0.00018231940082264,0.0704105212198136,1.25787597618834,-0.5872640623167,0.000484552581826024,1.30604054768539,-7.44990970681428e-05,0.553862997754615,"frac_3",41,0,0,0,"low_intensity",0,0,0,1,0,25,"forest and shrub","forest and shrub"
"Site_141",2003,2.32735573289688,40.1439590583308,0.102973292370777,0.102973292370777,2.73649692180443,69.3516886963771,1.31621615190374,0.55244751491032,0.0539096787681774,0.295939165986267,0.00018231940082264,0.00018231940082264,0.0704105212198136,1.25787597618834,-0.5872640623167,0.000484552581826024,1.30604054768539,-7.44990970681428e-05,0.553862997754615,"frac_3",41,0,0,0,"low_intensity",0,0,0,1,0,25,"forest and shrub","forest and shrub"
"Site_141",2004,2.32735573289688,40.1439590583308,0.102973292370777,0.102973292370777,2.73649692180443,69.3516886963771,1.31621615190374,0.55244751491032,0.0539096787681774,0.295939165986267,0.00018231940082264,0.00018231940082264,0.0704105212198136,1.25787597618834,-0.5872640623167,0.000484552581826024,1.30604054768539,-7.44990970681428e-05,0.553862997754615,"frac_3",41,0,0,0,"low_intensity",0,0,0,1,0,25,"forest and shrub","forest and shrub"
"Site_141",2005,2.32735573289688,40.1439590583308,0.102973292370777,0.102973292370777,2.73649692180443,69.3516886963771,1.31621615190374,0.55244751491032,0.0539096787681774,0.295939165986267,0.00018231940082264,0.00018231940082264,0.0704105212198136,1.25787597618834,-0.5872640623167,0.000484552581826024,1.30604054768539,-7.44990970681428e-05,0.553862997754615,"frac_3",41,0,0,0,"low_intensity",0,0,0,1,0,25,"forest and shrub","forest and shrub"
"Site_141",2006,2.32735573289688,40.1439590583308,0.102973292370777,0.102973292370777,2.73649692180443,69.3516886963771,1.31621615190374,0.55244751491032,0.0539096787681774,0.295939165986267,0.00018231940082264,0.00018231940082264,0.0704105212198136,1.25787597618834,-0.5872640623167,0.000484552581826024,1.30604054768539,-7.44990970681428e-05,0.553862997754615,"frac_3",41,0,0,0,"low_intensity",0,0,0,1,0,25,"forest and shrub","forest and shrub"
"Site_141",2007,2.32735573289688,40.1439590583308,0.102973292370777,0.102973292370777,2.73649692180443,69.3516886963771,1.31621615190374,0.55244751491032,0.0539096787681774,0.295939165986267,0.00018231940082264,0.00018231940082264,0.0704105212198136,1.25787597618834,-0.5872640623167,0.000484552581826024,1.30604054768539,-7.44990970681428e-05,0.553862997754615,"frac_3",41,0,0,0,"low_intensity",0,0,0,1,0,25,"forest and shrub","forest and shrub"
"Site_141",2008,2.32735573289688,40.1439590583308,0.102973292370777,0.102973292370777,2.73649692180443,69.3516886963771,1.31621615190374,0.55244751491032,0.0539096787681774,0.295939165986267,0.00018231940082264,0.00018231940082264,0.0704105212198136,1.25787597618834,-0.5872640623167,0.000484552581826024,1.30604054768539,-7.44990970681428e-05,0.553862997754615,"frac_3",41,0,0,0,"low_intensity",0,0,0,1,0,25,"forest and shrub","forest and shrub"
"Site_141",2009,2.32735573289688,40.1439590583308,0.102973292370777,0.102973292370777,2.73649692180443,69.3516886963771,1.31621615190374,0.55244751491032,0.0539096787681774,0.295939165986267,0.00018231940082264,0.00018231940082264,0.0704105212198136,1.25787597618834,-0.5872640623167,0.000484552581826024,1.30604054768539,-7.44990970681428e-05,0.553862997754615,"frac_3",41,0,0,0,"low_intensity",0,0,0,1,0,25,"forest and shrub","forest and shrub"
"Site_141",2010,2.32735573289688,40.1439590583308,0.102973292370777,0.102973292370777,2.73649692180443,69.3516886963771,1.31621615190374,0.55244751491032,0.0539096787681774,0.295939165986267,0.00018231940082264,0.00018231940082264,0.0704105212198136,1.25787597618834,-0.5872640623167,0.000484552581826024,1.30604054768539,-7.44990970681428e-05,0.553862997754615,"frac_3",41,0,0,0,"low_intensity",0,0,0,1,0,25,"forest and shrub","forest and shrub"
"Site_141",2011,2.32735573289688,40.1439590583308,0.102973292370777,0.102973292370777,2.73649692180443,69.3516886963771,1.31621615190374,0.55244751491032,0.0539096787681774,0.295939165986267,0.00018231940082264,0.00018231940082264,0.0704105212198136,1.25787597618834,-0.5872640623167,0.000484552581826024,1.30604054768539,-7.44990970681428e-05,0.553862997754615,"frac_3",41,0,0,0,"low_intensity",0,0,0,1,0,25,"forest and shrub","forest and shrub"
